scenario_id,machine_id,family,cycle,timestamp,load,sensor_reading,wear_index,health_index,quality_prob,quality_defect,failed_flag,RUL
S0,Control_01,electronic,1387,1387.0,0.9015,0.034245,0.320988,0.679012,0.001,0,0,613
S0,Control_01,electronic,1388,1388.0,1.3962,0.037936,0.321461,0.678539,0.001,0,0,612
S0,Control_01,electronic,1389,1389.0,0.818,0.033383,0.321789,0.678211,0.001,0,0,611
S0,Control_01,electronic,1390,1390.0,0.822,0.034742,0.322119,0.677881,0.001,0,0,610
S0,Control_01,electronic,1391,1391.0,0.7086,0.031593,0.32242,0.67758,0.001,0,0,609
S0,Control_01,electronic,1392,1392.0,1.1133,0.039135,0.322823,0.677177,0.001,0,0,608
S0,Control_01,electronic,1393,1393.0,1.2764,0.040566,0.323266,0.676734,0.001,0,0,607
S0,Control_01,electronic,1394,1394.0,0.7393,0.034463,0.323576,0.676424,0.001,0,0,606
S0,Control_01,electronic,1395,1395.0,1.2561,0.038714,0.324015,0.675985,0.001,0,0,605
S0,Control_01,electronic,1396,1396.0,1.1274,0.036637,0.324422,0.675578,0.001,0,0,604
S0,Control_01,electronic,1397,1397.0,1.2515,0.039152,0.32486,0.67514,0.001,0,0,603
S0,Control_01,electronic,1398,1398.0,0.9005,0.03359,0.325211,0.674789,0.001,0,0,602
S0,Control_01,electronic,1399,1399.0,1.3127,0.03853,0.325665,0.674335,0.001,0,0,601
S0,Control_01,electronic,1400,1400.0,1.0464,0.038497,0.326052,0.673948,0.001,0,0,600
S0,Control_01,electronic,1401,1401.0,0.7174,0.035246,0.326358,0.673642,0.001,0,0,599
S0,Control_01,electronic,1402,1402.0,1.3133,0.040415,0.326812,0.673188,0.001,0,0,598
S0,Control_01,electronic,1403,1403.0,1.2364,0.040303,0.327248,0.672752,0.001,0,0,597
S0,Control_01,electronic,1404,1404.0,0.9234,0.033062,0.327606,0.672394,0.001,0,0,596
S0,Control_01,electronic,1405,1405.0,1.3781,0.040758,0.328078,0.671922,0.001,0,0,595
S0,Control_01,electronic,1406,1406.0,0.9263,0.032635,0.328436,0.671564,0.001,0,0,594
S0,Control_01,electronic,1407,1407.0,1.1155,0.037573,0.328843,0.671157,0.001,0,0,593
S0,Control_01,electronic,1408,1408.0,1.2717,0.038431,0.329288,0.670712,0.001,0,0,592
S0,Control_01,electronic,1409,1409.0,0.9409,0.036948,0.329651,0.670349,0.001,0,0,591
S0,Control_01,electronic,1410,1410.0,1.3927,0.041536,0.330128,0.669872,0.001,0,0,590
S0,Control_01,electronic,1411,1411.0,1.0145,0.034078,0.33051,0.66949,0.001,0,0,589
S0,Control_01,electronic,1412,1412.0,1.229,0.040204,0.330946,0.669054,0.001,0,0,588
S0,Control_01,electronic,1413,1413.0,0.7454,0.031055,0.33126,0.66874,0.001,0,0,587
S0,Control_01,electronic,1414,1414.0,1.1652,0.035294,0.33168,0.66832,0.001,0,0,586
S0,Control_01,electronic,1415,1415.0,0.8045,0.031823,0.33201,0.66799,0.001,0,0,585
S0,Control_01,electronic,1416,1416.0,1.2824,0.037162,0.33246,0.66754,0.001,0,0,584
S0,Control_01,electronic,1417,1417.0,1.2786,0.037117,0.33291,0.66709,0.001,0,0,583
S0,Control_01,electronic,1418,1418.0,0.8843,0.032233,0.33326,0.66674,0.001,0,0,582
S0,Control_01,electronic,1419,1419.0,0.9389,0.033648,0.333624,0.666376,0.001,0,0,581
S0,Control_01,electronic,1420,1420.0,1.215,0.03831,0.334059,0.665941,0.001,0,0,580
S0,Control_01,electronic,1421,1421.0,0.8338,0.034172,0.334396,0.665604,0.001,0,0,579
S0,Control_01,electronic,1422,1422.0,1.1093,0.038852,0.334804,0.665196,0.001,0,0,578
S0,Control_01,electronic,1423,1423.0,1.3924,0.040965,0.335284,0.664716,0.001,0,0,577
S0,Control_01,electronic,1424,1424.0,1.0503,0.036969,0.335678,0.664322,0.001,0,0,576
S0,Control_01,electronic,1425,1425.0,1.2625,0.038834,0.336125,0.663875,0.001,0,0,575
S0,Control_01,electronic,1426,1426.0,1.2318,0.039523,0.336565,0.663435,0.001,0,0,574
S0,Control_01,electronic,1427,1427.0,0.7248,0.030781,0.336876,0.663124,0.001,0,0,573
S0,Control_01,electronic,1428,1428.0,0.8021,0.035178,0.337207,0.662793,0.001,0,0,572
S0,Control_01,electronic,1429,1429.0,1.2358,0.037646,0.337649,0.662351,0.001,0,0,571
S0,Control_01,electronic,1430,1430.0,1.2245,0.037481,0.338088,0.661912,0.001,0,0,570
S0,Control_01,electronic,1431,1431.0,0.795,0.035627,0.338418,0.661582,0.001,0,0,569
S0,Control_01,electronic,1432,1432.0,0.8133,0.036241,0.338752,0.661248,0.001,0,0,568
S0,Control_01,electronic,1433,1433.0,0.9409,0.036825,0.33912,0.66088,0.001,0,0,567
S0,Control_01,electronic,1434,1434.0,1.3552,0.041213,0.339593,0.660407,0.001,0,0,566
S0,Control_01,electronic,1435,1435.0,0.7472,0.032251,0.339911,0.660089,0.001,0,0,565
S0,Control_01,electronic,1436,1436.0,1.1594,0.039229,0.340335,0.659665,0.001,0,0,564
S0,Control_01,electronic,1437,1437.0,1.2457,0.040338,0.34078,0.65922,0.001,0,0,563
S0,Control_01,electronic,1438,1438.0,1.3704,0.041378,0.341258,0.658742,0.001,0,0,562
S0,Control_01,electronic,1439,1439.0,1.2005,0.036434,0.341693,0.658307,0.001,0,0,561
S0,Control_01,electronic,1440,1440.0,0.9823,0.036437,0.342072,0.657928,0.001,0,0,560
S0,Control_01,electronic,1441,1441.0,0.7576,0.033094,0.342394,0.657606,0.001,0,0,559
S0,Control_01,electronic,1442,1442.0,1.2575,0.039156,0.342844,0.657156,0.001,0,0,558
S0,Control_01,electronic,1443,1443.0,1.2721,0.036938,0.343298,0.656702,0.001,0,0,557
S0,Control_01,electronic,1444,1444.0,0.7629,0.035335,0.343622,0.656378,0.001,0,0,556
S0,Control_01,electronic,1445,1445.0,1.175,0.037005,0.344052,0.655948,0.001,0,0,555
S0,Control_01,electronic,1446,1446.0,1.224,0.037245,0.344494,0.655506,0.001,0,0,554
S0,Control_01,electronic,1447,1447.0,1.271,0.036731,0.344949,0.655051,0.001,0,0,553
S0,Control_01,electronic,1448,1448.0,1.262,0.040864,0.345402,0.654598,0.001,0,0,552
S0,Control_01,electronic,1449,1449.0,0.8778,0.032581,0.345756,0.654244,0.001,0,0,551
S0,Control_01,electronic,1450,1450.0,1.2096,0.036934,0.346195,0.653805,0.001,0,0,550
S0,Control_01,electronic,1451,1451.0,1.2985,0.040441,0.346658,0.653342,0.001,0,0,549
S0,Control_01,electronic,1452,1452.0,0.922,0.034147,0.347024,0.652976,0.001,0,0,548
S0,Control_01,electronic,1453,1453.0,0.8678,0.03307,0.347376,0.652624,0.001,0,0,547
S0,Control_01,electronic,1454,1454.0,0.8553,0.035776,0.347725,0.652275,0.001,0,0,546
S0,Control_01,electronic,1455,1455.0,0.8335,0.035522,0.348069,0.651931,0.001,0,0,545
S0,Control_01,electronic,1456,1456.0,0.8674,0.036997,0.348422,0.651578,0.001,0,0,544
S0,Control_01,electronic,1457,1457.0,0.7059,0.033765,0.348733,0.651267,0.001,0,0,543
S0,Control_01,electronic,1458,1458.0,1.3396,0.041956,0.349208,0.650792,0.001,0,0,542
S0,Control_01,electronic,1459,1459.0,0.837,0.033751,0.349553,0.650447,0.001,0,0,541
S0,Control_01,electronic,1460,1460.0,1.2504,0.039356,0.350006,0.649994,0.001,0,0,540
S0,Control_01,electronic,1461,1461.0,1.253,0.0398,0.350459,0.649541,0.001,0,0,539
S0,Control_01,electronic,1462,1462.0,1.2317,0.037135,0.350907,0.649093,0.001,0,0,538
S0,Control_01,electronic,1463,1463.0,0.8143,0.034628,0.351247,0.648753,0.001,0,0,537
S0,Control_01,electronic,1464,1464.0,0.7336,0.033087,0.351566,0.648434,0.001,0,0,536
S0,Control_01,electronic,1465,1465.0,0.8938,0.03775,0.351927,0.648073,0.001,0,0,535
S0,Control_01,electronic,1466,1466.0,0.781,0.033192,0.352259,0.647741,0.001,0,0,534
S0,Control_01,electronic,1467,1467.0,1.0977,0.039109,0.352674,0.647326,0.001,0,0,533
S0,Control_01,electronic,1468,1468.0,1.3907,0.041594,0.353164,0.646836,0.001,0,0,532
S0,Control_01,electronic,1469,1469.0,1.0877,0.036442,0.353577,0.646423,0.001,0,0,531
S0,Control_01,electronic,1470,1470.0,1.2317,0.041173,0.354026,0.645974,0.001,0,0,530
S0,Control_01,electronic,1471,1471.0,0.9846,0.038129,0.354412,0.645588,0.001,0,0,529
S0,Control_01,electronic,1472,1472.0,1.1916,0.036077,0.354852,0.645148,0.001,0,0,528
S0,Control_01,electronic,1473,1473.0,1.151,0.039402,0.355281,0.644719,0.001,0,0,527
S0,Control_01,electronic,1474,1474.0,1.0833,0.035257,0.355693,0.644307,0.001,0,0,526
S0,Control_01,electronic,1475,1475.0,0.82,0.033097,0.356037,0.643963,0.001,0,0,525
S0,Control_01,electronic,1476,1476.0,0.7025,0.035396,0.35635,0.64365,0.001,0,0,524
S0,Control_01,electronic,1477,1477.0,1.3328,0.042154,0.356828,0.643172,0.001,0,0,523
S0,Control_01,electronic,1478,1478.0,0.8066,0.035756,0.357169,0.642831,0.001,0,0,522
S0,Control_01,electronic,1479,1479.0,1.1232,0.039095,0.357592,0.642408,0.001,0,0,521
S0,Control_01,electronic,1480,1480.0,1.176,0.039582,0.35803,0.64197,0.001,0,0,520
S0,Control_01,electronic,1481,1481.0,0.9474,0.034795,0.358408,0.641592,0.001,0,0,519
S0,Control_01,electronic,1482,1482.0,1.0323,0.035898,0.358808,0.641192,0.001,0,0,518
S0,Control_01,electronic,1483,1483.0,0.738,0.035942,0.359132,0.640868,0.001,0,0,517
S0,Control_01,electronic,1484,1484.0,0.9116,0.035768,0.359501,0.640499,0.001,0,0,516
S0,Control_01,electronic,1485,1485.0,1.2628,0.038173,0.359962,0.640038,0.001,0,0,515
S0,Control_01,electronic,1486,1486.0,1.0546,0.038042,0.360369,0.639631,0.001,0,0,514
S0,Control_01,electronic,1487,1487.0,0.8899,0.035398,0.360733,0.639267,0.001,0,0,513
S0,Control_01,electronic,1488,1488.0,1.3499,0.040068,0.361218,0.638782,0.001,0,0,512
S0,Control_01,electronic,1489,1489.0,1.2872,0.040203,0.361686,0.638314,0.001,0,0,511
S0,Control_01,electronic,1490,1490.0,1.2943,0.041683,0.362157,0.637843,0.001,0,0,510
S0,Control_01,electronic,1491,1491.0,1.0792,0.034981,0.362572,0.637428,0.001,0,0,509
S0,Control_01,electronic,1492,1492.0,0.7818,0.033998,0.362908,0.637092,0.001,0,0,508
S0,Control_01,electronic,1493,1493.0,1.0097,0.038433,0.363305,0.636695,0.001,0,0,507
S0,Control_01,electronic,1494,1494.0,0.8687,0.033265,0.363665,0.636335,0.001,0,0,506
S0,Control_01,electronic,1495,1495.0,1.1506,0.03593,0.364099,0.635901,0.001,0,0,505
S0,Control_01,electronic,1496,1496.0,1.3688,0.037804,0.36459,0.63541,0.001,0,0,504
S0,Control_01,electronic,1497,1497.0,1.384,0.040335,0.365086,0.634914,0.001,0,0,503
S0,Control_01,electronic,1498,1498.0,1.2586,0.03702,0.365549,0.634451,0.001,0,0,502
S0,Control_01,electronic,1499,1499.0,1.3966,0.038363,0.366049,0.633951,0.001,0,0,501
S0,Control_01,electronic,1500,1500.0,0.9374,0.03428,0.366428,0.633572,0.001,0,0,500
S0,Control_01,electronic,1501,1501.0,1.2275,0.037727,0.366884,0.633116,0.001,0,0,499
S0,Control_01,electronic,1502,1502.0,1.3818,0.038226,0.36738,0.63262,0.001,0,0,498
S0,Control_01,electronic,1503,1503.0,1.1248,0.038058,0.367809,0.632191,0.001,0,0,497
S0,Control_01,electronic,1504,1504.0,1.1497,0.039318,0.368245,0.631755,0.001,0,0,496
S0,Control_01,electronic,1505,1505.0,1.3786,0.042821,0.368742,0.631258,0.001,0,0,495
S0,Control_01,electronic,1506,1506.0,1.2482,0.038788,0.369204,0.630796,0.001,0,0,494
S0,Control_01,electronic,1507,1507.0,1.0968,0.038993,0.369626,0.630374,0.001,0,0,493
S0,Control_01,electronic,1508,1508.0,0.7492,0.036554,0.369957,0.630043,0.001,0,0,492
S0,Control_01,electronic,1509,1509.0,0.8354,0.03589,0.370311,0.629689,0.001,0,0,491
S0,Control_01,electronic,1510,1510.0,1.2147,0.039444,0.370765,0.629235,0.001,0,0,490
S0,Control_01,electronic,1511,1511.0,1.3182,0.037768,0.371247,0.628753,0.001,0,0,489
S0,Control_01,electronic,1512,1512.0,0.7702,0.034142,0.371584,0.628416,0.001,0,0,488
S0,Control_01,electronic,1513,1513.0,1.1743,0.041017,0.372028,0.627972,0.001,0,0,487
S0,Control_01,electronic,1514,1514.0,1.0381,0.034987,0.372437,0.627563,0.001,0,0,486
S0,Control_01,electronic,1515,1515.0,0.9064,0.033722,0.37281,0.62719,0.001,0,0,485
S0,Control_01,electronic,1516,1516.0,1.1175,0.036183,0.37324,0.62676,0.001,0,0,484
S0,Control_01,electronic,1517,1517.0,1.1717,0.036934,0.373684,0.626316,0.001,0,0,483
S0,Control_01,electronic,1518,1518.0,1.3871,0.041798,0.374186,0.625814,0.001,0,0,482
S0,Control_01,electronic,1519,1519.0,1.3855,0.040527,0.374688,0.625312,0.001,0,0,481
S0,Control_01,electronic,1520,1520.0,0.7303,0.034166,0.375016,0.624984,0.001,0,0,480
S0,Control_01,electronic,1521,1521.0,1.1162,0.037856,0.375446,0.624554,0.001,0,0,479
S0,Control_01,electronic,1522,1522.0,0.7818,0.032713,0.375788,0.624212,0.001,0,0,478
S0,Control_01,electronic,1523,1523.0,1.3935,0.0404,0.376293,0.623707,0.001,0,0,477
S0,Control_01,electronic,1524,1524.0,0.7866,0.036583,0.376636,0.623364,0.001,0,0,476
S0,Control_01,electronic,1525,1525.0,0.7191,0.031715,0.376962,0.623038,0.001,0,0,475
S0,Control_01,electronic,1526,1526.0,1.3483,0.040626,0.377455,0.622545,0.001,0,0,474
S0,Control_01,electronic,1527,1527.0,0.8066,0.036014,0.377804,0.622196,0.001,0,0,473
S0,Control_01,electronic,1528,1528.0,0.7857,0.032615,0.378148,0.621852,0.001,0,0,472
S0,Control_01,electronic,1529,1529.0,1.2965,0.038425,0.378628,0.621372,0.001,0,0,471
S0,Control_01,electronic,1530,1530.0,0.9176,0.033767,0.379008,0.620992,0.001,0,0,470
S0,Control_01,electronic,1531,1531.0,0.9855,0.037626,0.379405,0.620595,0.001,0,0,469
S0,Control_01,electronic,1532,1532.0,1.1233,0.039885,0.37984,0.62016,0.001,0,0,468
S0,Control_01,electronic,1533,1533.0,0.8752,0.037177,0.380209,0.619791,0.001,0,0,467
S0,Control_01,electronic,1534,1534.0,1.1594,0.040904,0.380653,0.619347,0.001,0,0,466
S0,Control_01,electronic,1535,1535.0,1.3914,0.0411,0.381161,0.618839,0.001,0,0,465
S0,Control_01,electronic,1536,1536.0,1.283,0.038492,0.381639,0.618361,0.001,0,0,464
S0,Control_01,electronic,1537,1537.0,1.3404,0.039207,0.382133,0.617867,0.001,0,0,463
S0,Control_01,electronic,1538,1538.0,1.3738,0.038652,0.382637,0.617363,0.001,0,0,462
S0,Control_01,electronic,1539,1539.0,1.075,0.038955,0.38306,0.61694,0.001,0,0,461
S0,Control_01,electronic,1540,1540.0,1.0293,0.037244,0.383471,0.616529,0.001,0,0,460
S0,Control_01,electronic,1541,1541.0,1.374,0.03932,0.383975,0.616025,0.001,0,0,459
S0,Control_01,electronic,1542,1542.0,0.9073,0.034667,0.384354,0.615646,0.001,0,0,458
S0,Control_01,electronic,1543,1543.0,1.3532,0.040903,0.384853,0.615147,0.001,0,0,457
S0,Control_01,electronic,1544,1544.0,0.7866,0.036516,0.3852,0.6148,0.001,0,0,456
S0,Control_01,electronic,1545,1545.0,0.7407,0.034882,0.385534,0.614466,0.001,0,0,455
S0,Control_01,electronic,1546,1546.0,0.8192,0.037359,0.38589,0.61411,0.001,0,0,454
S0,Control_01,electronic,1547,1547.0,0.9341,0.03694,0.386277,0.613723,0.001,0,0,453
S0,Control_01,electronic,1548,1548.0,0.8794,0.034049,0.386649,0.613351,0.001,0,0,452
S0,Control_01,electronic,1549,1549.0,1.1968,0.040264,0.387107,0.612893,0.001,0,0,451
S0,Control_01,electronic,1550,1550.0,1.2931,0.037962,0.387592,0.612408,0.001,0,0,450
S0,Control_01,electronic,1551,1551.0,0.9565,0.03913,0.387985,0.612015,0.001,0,0,449
S0,Control_01,electronic,1552,1552.0,1.0859,0.040146,0.388414,0.611586,0.001,0,0,448
S0,Control_01,electronic,1553,1553.0,0.9008,0.034138,0.388793,0.611207,0.001,0,0,447
S0,Control_01,electronic,1554,1554.0,1.1377,0.037846,0.389237,0.610763,0.001,0,0,446
S0,Control_01,electronic,1555,1555.0,0.764,0.034946,0.389579,0.610421,0.001,0,0,445
S0,Control_01,electronic,1556,1556.0,1.1148,0.03649,0.390016,0.609984,0.001,0,0,444
S0,Control_01,electronic,1557,1557.0,1.0784,0.03772,0.390444,0.609556,0.001,0,0,443
S0,Control_01,electronic,1558,1558.0,0.7627,0.033136,0.390787,0.609213,0.001,0,0,442
S0,Control_01,electronic,1559,1559.0,1.1801,0.041374,0.391243,0.608757,0.001,0,0,441
S0,Control_01,electronic,1560,1560.0,1.1479,0.038936,0.39169,0.60831,0.001,0,0,440
S0,Control_01,electronic,1561,1561.0,0.7022,0.034277,0.392017,0.607983,0.001,0,0,439
S0,Control_01,electronic,1562,1562.0,1.1976,0.039528,0.392478,0.607522,0.001,0,0,438
S0,Control_01,electronic,1563,1563.0,0.7319,0.036338,0.392813,0.607187,0.001,0,0,437
S0,Control_01,electronic,1564,1564.0,1.1887,0.036812,0.393272,0.606728,0.001,0,0,436
S0,Control_01,electronic,1565,1565.0,0.8953,0.037343,0.393652,0.606348,0.001,0,0,435
S0,Control_01,electronic,1566,1566.0,1.1206,0.036012,0.394093,0.605907,0.001,0,0,434
S0,Control_01,electronic,1567,1567.0,1.0249,0.036712,0.394508,0.605492,0.001,0,0,433
S0,Control_01,electronic,1568,1568.0,0.7634,0.033075,0.394853,0.605147,0.001,0,0,432
S0,Control_01,electronic,1569,1569.0,1.1352,0.038961,0.395299,0.604701,0.001,0,0,431
S0,Control_01,electronic,1570,1570.0,1.394,0.041034,0.395815,0.604185,0.001,0,0,430
S0,Control_01,electronic,1571,1571.0,1.0984,0.04057,0.396251,0.603749,0.001,0,0,429
S0,Control_01,electronic,1572,1572.0,0.7684,0.037303,0.396598,0.603402,0.001,0,0,428
S0,Control_01,electronic,1573,1573.0,0.9552,0.039331,0.396995,0.603005,0.001,0,0,427
S0,Control_01,electronic,1574,1574.0,1.3671,0.043302,0.397505,0.602495,0.001,0,0,426
S0,Control_01,electronic,1575,1575.0,0.7854,0.034433,0.397857,0.602143,0.001,0,0,425
S0,Control_01,electronic,1576,1576.0,0.8544,0.035783,0.398227,0.601773,0.001,0,0,424
S0,Control_01,electronic,1577,1577.0,0.9694,0.038403,0.39863,0.60137,0.001,0,0,423
S0,Control_01,electronic,1578,1578.0,1.0906,0.037166,0.399065,0.600935,0.001,0,0,422
S0,Control_01,electronic,1579,1579.0,0.8765,0.036246,0.399442,0.600558,0.001,0,0,421
S0,Control_01,electronic,1580,1580.0,1.0836,0.039028,0.399876,0.600124,0.001,0,0,420
S0,Control_01,electronic,1581,1581.0,0.8175,0.037021,0.400237,0.599763,0.001,0,0,419
S0,Control_01,electronic,1582,1582.0,0.7568,0.034397,0.400582,0.599418,0.001,0,0,418
S0,Control_01,electronic,1583,1583.0,1.2913,0.039994,0.401074,0.598926,0.001,0,0,417
S0,Control_01,electronic,1584,1584.0,0.9457,0.038051,0.401471,0.598529,0.001,0,0,416
S0,Control_01,electronic,1585,1585.0,0.7195,0.035586,0.401806,0.598194,0.001,0,0,415
S0,Control_01,electronic,1586,1586.0,0.9483,0.038656,0.402204,0.597796,0.001,0,0,414
S0,Control_01,electronic,1587,1587.0,0.7148,0.037019,0.402538,0.597462,0.001,0,0,413
S0,Control_01,electronic,1588,1588.0,1.3289,0.038419,0.403041,0.596959,0.001,0,0,412
S0,Control_01,electronic,1589,1589.0,1.1881,0.037581,0.403506,0.596494,0.001,0,0,411
S0,Control_01,electronic,1590,1590.0,0.8542,0.038145,0.403879,0.596121,0.001,0,0,410
S0,Control_01,electronic,1591,1591.0,1.0793,0.039586,0.404314,0.595686,0.001,0,0,409
S0,Control_01,electronic,1592,1592.0,0.8061,0.036544,0.404674,0.595326,0.001,0,0,408
S0,Control_01,electronic,1593,1593.0,1.2577,0.03979,0.405158,0.594842,0.001,0,0,407
S0,Control_01,electronic,1594,1594.0,0.7416,0.035364,0.405501,0.594499,0.001,0,0,406
S0,Control_01,electronic,1595,1595.0,0.7306,0.037341,0.405841,0.594159,0.001,0,0,405
S0,Control_01,electronic,1596,1596.0,1.3159,0.03868,0.406342,0.593658,0.001,0,0,404
S0,Control_01,electronic,1597,1597.0,1.2746,0.039172,0.406832,0.593168,0.001,0,0,403
S0,Control_01,electronic,1598,1598.0,1.1886,0.039943,0.407299,0.592701,0.001,0,0,402
S0,Control_01,electronic,1599,1599.0,0.7211,0.035184,0.407637,0.592363,0.001,0,0,401
S0,Control_01,electronic,1600,1600.0,1.0808,0.037408,0.408074,0.591926,0.001,0,0,400
S0,Control_01,electronic,1601,1601.0,0.801,0.033567,0.408434,0.591566,0.001,0,0,399
S0,Control_01,electronic,1602,1602.0,1.2419,0.038575,0.408916,0.591084,0.001,0,0,398
S0,Control_01,electronic,1603,1603.0,1.0571,0.038153,0.409348,0.590652,0.001,0,0,397
S0,Control_01,electronic,1604,1604.0,0.7722,0.03503,0.409701,0.590299,0.001,0,0,396
S0,Control_01,electronic,1605,1605.0,0.7963,0.037841,0.41006,0.58994,0.001,0,0,395
S0,Control_01,electronic,1606,1606.0,0.9534,0.037014,0.410463,0.589537,0.001,0,0,394
S0,Control_01,electronic,1607,1607.0,0.7636,0.037697,0.410814,0.589186,0.001,0,0,393
S0,Control_01,electronic,1608,1608.0,0.9422,0.036478,0.411214,0.588786,0.001,0,0,392
S0,Control_01,electronic,1609,1609.0,1.0445,0.036276,0.411644,0.588356,0.001,0,0,391
S0,Control_01,electronic,1610,1610.0,1.2841,0.04139,0.412139,0.587861,0.001,0,0,390
S0,Control_01,electronic,1611,1611.0,1.0955,0.037576,0.412583,0.587417,0.001,0,0,389
S0,Control_01,electronic,1612,1612.0,1.3972,0.042808,0.413111,0.586889,0.001,0,0,388
S0,Control_01,electronic,1613,1613.0,0.9222,0.038997,0.413507,0.586493,0.001,0,0,387
S0,Control_01,electronic,1614,1614.0,0.8936,0.038158,0.413895,0.586105,0.001,0,0,386
S0,Control_01,electronic,1615,1615.0,0.7485,0.033288,0.414243,0.585757,0.001,0,0,385
S0,Control_01,electronic,1616,1616.0,1.1196,0.040419,0.414694,0.585306,0.001,0,0,384
S0,Control_01,electronic,1617,1617.0,0.8928,0.036146,0.415083,0.584917,0.001,0,0,383
S0,Control_01,electronic,1618,1618.0,1.2227,0.041487,0.415563,0.584437,0.001,0,0,382
S0,Control_01,electronic,1619,1619.0,1.1839,0.03837,0.416033,0.583967,0.001,0,0,381
S0,Control_01,electronic,1620,1620.0,1.0146,0.040288,0.416456,0.583544,0.001,0,0,380
S0,Control_01,electronic,1621,1621.0,1.1054,0.038827,0.416905,0.583095,0.001,0,0,379
S0,Control_01,electronic,1622,1622.0,0.8265,0.034823,0.417276,0.582724,0.001,0,0,378
S0,Control_01,electronic,1623,1623.0,1.3925,0.042338,0.417805,0.582195,0.001,0,0,377
S0,Control_01,electronic,1624,1624.0,0.7695,0.033541,0.41816,0.58184,0.001,0,0,376
S0,Control_01,electronic,1625,1625.0,0.8881,0.034793,0.418549,0.581451,0.001,0,0,375
S0,Control_01,electronic,1626,1626.0,0.8963,0.034588,0.41894,0.58106,0.001,0,0,374
S0,Control_01,electronic,1627,1627.0,0.7852,0.036889,0.4193,0.5807,0.001,0,0,373
S0,Control_01,electronic,1628,1628.0,1.233,0.04214,0.419785,0.580215,0.001,0,0,372
S0,Control_01,electronic,1629,1629.0,0.8622,0.036087,0.420167,0.579833,0.001,0,0,371
S0,Control_01,electronic,1630,1630.0,1.3161,0.043139,0.420677,0.579323,0.001,0,0,370
S0,Control_01,electronic,1631,1631.0,1.3808,0.03943,0.421205,0.578795,0.001,0,0,369
S0,Control_01,electronic,1632,1632.0,0.7905,0.037673,0.421567,0.578433,0.001,0,0,368
S0,Control_01,electronic,1633,1633.0,1.1944,0.037579,0.422043,0.577957,0.001,0,0,367
S0,Control_01,electronic,1634,1634.0,1.3278,0.041688,0.422557,0.577443,0.001,0,0,366
S0,Control_01,electronic,1635,1635.0,0.8131,0.036427,0.422926,0.577074,0.001,0,0,365
S0,Control_01,electronic,1636,1636.0,0.8447,0.037657,0.423305,0.576695,0.001,0,0,364
S0,Control_01,electronic,1637,1637.0,1.0998,0.03694,0.423755,0.576245,0.001,0,0,363
S0,Control_01,electronic,1638,1638.0,1.1588,0.03878,0.424222,0.575778,0.001,0,0,362
S0,Control_01,electronic,1639,1639.0,1.3226,0.040343,0.424736,0.575264,0.001,0,0,361
S0,Control_01,electronic,1640,1640.0,0.8934,0.03759,0.425128,0.574872,0.001,0,0,360
S0,Control_01,electronic,1641,1641.0,1.264,0.040578,0.425626,0.574374,0.001,0,0,359
S0,Control_01,electronic,1642,1642.0,0.9166,0.036782,0.426026,0.573974,0.001,0,0,358
S0,Control_01,electronic,1643,1643.0,1.206,0.040457,0.426507,0.573493,0.001,0,0,357
S0,Control_01,electronic,1644,1644.0,1.3344,0.041167,0.427025,0.572975,0.001,0,0,356
S0,Control_01,electronic,1645,1645.0,1.276,0.040995,0.427527,0.572473,0.001,0,0,355
S0,Control_01,electronic,1646,1646.0,1.3528,0.040703,0.428051,0.571949,0.001,0,0,354
S0,Control_01,electronic,1647,1647.0,0.7065,0.035604,0.428392,0.571608,0.001,0,0,353
S0,Control_01,electronic,1648,1648.0,0.8131,0.034784,0.428764,0.571236,0.001,0,0,352
S0,Control_01,electronic,1649,1649.0,0.768,0.03499,0.429122,0.570878,0.001,0,0,351
S0,Control_01,electronic,1650,1650.0,1.0262,0.039032,0.429555,0.570445,0.001,0,0,350
S0,Control_01,electronic,1651,1651.0,1.3476,0.043898,0.430078,0.569922,0.001,0,0,349
S0,Control_01,electronic,1652,1652.0,1.0889,0.039905,0.430529,0.569471,0.001,0,0,348
S0,Control_01,electronic,1653,1653.0,0.8574,0.03831,0.430913,0.569087,0.001,0,0,347
S0,Control_01,electronic,1654,1654.0,1.0332,0.040822,0.431348,0.568652,0.001,0,0,346
S0,Control_01,electronic,1655,1655.0,0.7363,0.03428,0.431699,0.568301,0.001,0,0,345
S0,Control_01,electronic,1656,1656.0,1.1801,0.041847,0.432177,0.567823,0.001,0,0,344
S0,Control_01,electronic,1657,1657.0,1.3875,0.041651,0.432713,0.567287,0.001,0,0,343
S0,Control_01,electronic,1658,1658.0,0.7052,0.035086,0.433055,0.566945,0.001,0,0,342
S0,Control_01,electronic,1659,1659.0,0.9653,0.037897,0.433472,0.566528,0.001,0,0,341
S0,Control_01,electronic,1660,1660.0,0.7303,0.033248,0.433822,0.566178,0.001,0,0,340
S0,Control_01,electronic,1661,1661.0,1.3623,0.043732,0.434352,0.565648,0.001,0,0,339
S0,Control_01,electronic,1662,1662.0,1.1823,0.040258,0.434831,0.565169,0.001,0,0,338
S0,Control_01,electronic,1663,1663.0,1.0006,0.035973,0.435259,0.564741,0.001,0,0,337
S0,Control_01,electronic,1664,1664.0,1.0529,0.038398,0.435701,0.564299,0.001,0,0,336
S0,Control_01,electronic,1665,1665.0,0.9698,0.039393,0.43612,0.56388,0.001,0,0,335
